lat,long,time,id
43.2529929,-79.9200499,2023-03-18 21:51:31.767000+00:00,389
43.2530023,-79.920036,2023-03-18 21:52:32.698000+00:00,390
43.2530027,-79.9200571,2023-03-18 21:53:33.681000+00:00,391
43.2529959,-79.9200456,2023-03-18 21:54:34.724000+00:00,392
43.2530037,-79.920045,2023-03-18 21:55:36.779000+00:00,393
43.2529985,-79.9200388,2023-03-18 21:56:39.243000+00:00,394
43.2530073,-79.9200492,2023-03-18 21:57:40.212000+00:00,395
43.2529977,-79.9200432,2023-03-18 21:58:40.992000+00:00,396
43.2530076,-79.9200451,2023-03-18 21:59:42.120000+00:00,397
43.2529968,-79.9200409,2023-03-18 22:00:42.935000+00:00,398
43.2530025,-79.9200457,2023-03-18 22:01:43.940000+00:00,399
43.2530038,-79.9200471,2023-03-18 22:02:44.772000+00:00,400
43.2530094,-79.9200698,2023-03-18 22:03:45.608000+00:00,401
43.2530007,-79.9200446,2023-03-18 22:04:46.430000+00:00,402
43.2530014,-79.9200478,2023-03-18 22:05:47.222000+00:00,403
43.2530075,-79.920043,2023-03-18 22:06:48.089000+00:00,404
43.2529967,-79.9200414,2023-03-18 22:07:48.932000+00:00,405
43.253003,-79.9200561,2023-03-18 22:08:49.755000+00:00,406
43.2529986,-79.9200392,2023-03-18 22:09:50.557000+00:00,407
43.2529961,-79.9200397,2023-03-18 22:10:51.377000+00:00,408
43.2530069,-79.9200606,2023-03-18 22:11:52.200000+00:00,409
43.2530018,-79.9200563,2023-03-18 22:12:53.700000+00:00,410
43.2530025,-79.9200413,2023-03-18 22:13:54.732000+00:00,411
43.2530021,-79.9200406,2023-03-18 22:14:54.985000+00:00,412
43.2530021,-79.9200406,2023-03-18 22:15:56.014000+00:00,413
