start_lat,start_long,end_lat,end_long,start_time,end_time,total_time,total_distance,velocity,start_index,end_index
37.3447181840882,-121.923639301018,37.3445899907016,-121.923799051286,2023-01-12 19:02:51.400,2023-01-12 19:02:50.400,1.0,20.069615040526298,20.069615040526298,268,269
37.3448488035601,-121.923466642358,37.3447181840882,-121.923639301018,2023-01-12 19:02:52.500,2023-01-12 19:02:51.400,1.1,21.07634344385278,19.160312221684347,269,270
37.344973825172,-121.923294050498,37.3448488035601,-121.923466642358,2023-01-12 19:02:53.500,2023-01-12 19:02:52.500,1.0,20.64954137062299,20.64954137062299,270,271
37.3450942630552,-121.923125793251,37.344973825172,-121.923294050498,2023-01-12 19:02:54.400,2023-01-12 19:02:53.500,0.9,20.02359104896428,22.2484344988492,271,272
37.3452302378324,-121.922938565102,37.3450942630552,-121.923125793251,2023-01-12 19:02:55.500,2023-01-12 19:02:54.400,1.1,22.426834207278617,20.388031097526014,272,273
37.3453576523109,-121.9227635716,37.3452302378324,-121.922938565102,2023-01-12 19:02:56.500,2023-01-12 19:02:55.500,1.0,20.985604675941456,20.985604675941456,273,274
37.3454974617921,-121.922571425985,37.3453576523109,-121.9227635716,2023-01-12 19:02:57.400,2023-01-12 19:02:56.500,0.9,23.035501594886092,25.595001772095657,274,275
37.3456354997832,-121.922379689925,37.3454974617921,-121.922571425985,2023-01-12 19:02:58.400,2023-01-12 19:02:57.400,1.0,22.87654229924053,22.87654229924053,275,276
37.3457741961803,-121.922185525494,37.3456354997832,-121.922379689925,2023-01-12 19:02:59.400,2023-01-12 19:02:58.400,1.0,23.085425589011585,23.085425589011585,276,277
37.3459147825118,-121.921991509942,37.3457741961803,-121.922185525494,2023-01-12 19:03:00.400,2023-01-12 19:02:59.400,1.0,23.21601905904395,23.21601905904395,277,278
37.3460560744594,-121.921796063745,37.3459147825118,-121.921991509942,2023-01-12 19:03:01.400,2023-01-12 19:03:00.400,1.0,23.36251026937232,23.36251026937232,278,279
37.3461992209134,-121.921597208717,37.3460560744594,-121.921796063745,2023-01-12 19:03:02.500,2023-01-12 19:03:01.400,1.1,23.72458418773288,21.56780380702989,279,280
37.3463457181192,-121.921393817197,37.3461992209134,-121.921597208717,2023-01-12 19:03:03.400,2023-01-12 19:03:02.500,0.9,24.272117967975067,26.96901996441674,280,281
37.3464938049238,-121.921188485893,37.3463457181192,-121.921393817197,2023-01-12 19:03:04.400,2023-01-12 19:03:03.400,1.0,24.517890549633233,24.517890549633233,281,282
37.3466433490775,-121.920981615249,37.3464938049238,-121.921188485893,2023-01-12 19:03:05.400,2023-01-12 19:03:04.400,1.0,24.72751560666861,24.72751560666861,282,283
37.3467934354736,-121.920773881175,37.3466433490775,-121.920981615249,2023-01-12 19:03:06.400,2023-01-12 19:03:05.400,1.0,24.824594182745674,24.824594182745674,283,284
37.3469438791194,-121.920564764751,37.3467934354736,-121.920773881175,2023-01-12 19:03:07.400,2023-01-12 19:03:06.400,1.0,24.94204458610452,24.94204458610452,284,285
37.3470945232875,-121.92035480089,37.3469438791194,-121.920564764751,2023-01-12 19:03:08.500,2023-01-12 19:03:07.400,1.1,25.012719016228438,22.73883546929858,285,286
37.3472449272968,-121.920145481176,37.3470945232875,-121.92035480089,2023-01-12 19:03:09.400,2023-01-12 19:03:08.500,0.9,24.952431212722775,27.72492356969197,286,287
37.3473939073071,-121.919937737983,37.3472449272968,-121.920145481176,2023-01-12 19:03:10.500,2023-01-12 19:03:09.400,1.1,24.74286225658267,22.493511142347877,287,288
37.3475423235245,-121.919730343567,37.3473939073071,-121.919937737983,2023-01-12 19:03:11.500,2023-01-12 19:03:10.500,1.0,24.678045129499374,24.678045129499374,288,289
37.3476913041245,-121.919522493393,37.3475423235245,-121.919730343567,2023-01-12 19:03:12.500,2023-01-12 19:03:11.500,1.0,24.74990512500371,24.74990512500371,289,290
37.3478441505542,-121.919304852416,37.3476913041245,-121.919522493393,2023-01-12 19:03:13.500,2023-01-12 19:03:12.500,1.0,25.68334535683452,25.68334535683452,290,291
37.3479793248169,-121.919095727322,37.3478441505542,-121.919304852416,2023-01-12 19:03:14.500,2023-01-12 19:03:13.500,1.0,23.841256640102596,23.841256640102596,291,292
37.3481051725424,-121.918886404873,37.3479793248169,-121.919095727322,2023-01-12 19:03:15.500,2023-01-12 19:03:14.500,1.0,23.21780775705172,23.21780775705172,292,293
37.3482222700023,-121.918688166406,37.3481051725424,-121.918886404873,2023-01-12 19:03:16.500,2023-01-12 19:03:15.500,1.0,21.849846933709298,21.849846933709298,293,294
37.3483480946563,-121.918478913784,37.3482222700023,-121.918688166406,2023-01-12 19:03:17.500,2023-01-12 19:03:16.500,1.0,23.211277802411793,23.211277802411793,294,295
37.3484590510919,-121.918296193557,37.3483480946563,-121.918478913784,2023-01-12 19:03:18.500,2023-01-12 19:03:17.500,1.0,20.34089142924497,20.34089142924497,295,296
37.3485722105731,-121.918110886815,37.3484590510919,-121.918296193557,2023-01-12 19:03:19.500,2023-01-12 19:03:18.500,1.0,20.67137557137005,20.67137557137005,296,297
37.3486790960975,-121.917936157478,37.3485722105731,-121.918110886815,2023-01-12 19:03:20.500,2023-01-12 19:03:19.500,1.0,19.50392257119428,19.50392257119428,297,298
37.3487818270299,-121.917770526555,37.3486790960975,-121.917936157478,2023-01-12 19:03:21.500,2023-01-12 19:03:20.500,1.0,18.583976646623313,18.583976646623313,298,299
37.3488760230374,-121.917614985182,37.3487818270299,-121.917770526555,2023-01-12 19:03:22.500,2023-01-12 19:03:21.500,1.0,17.298014447296694,17.298014447296694,299,300
37.3489586098807,-121.917470284852,37.3488760230374,-121.917614985182,2023-01-12 19:03:23.500,2023-01-12 19:03:22.500,1.0,15.760351010735127,15.760351010735127,300,301
37.3490305374339,-121.917321863385,37.3489586098807,-121.917470284852,2023-01-12 19:03:24.500,2023-01-12 19:03:23.500,1.0,15.383893722574319,15.383893722574319,301,302
37.3490817819387,-121.917170769063,37.3490305374339,-121.917321863385,2023-01-12 19:03:25.500,2023-01-12 19:03:24.500,1.0,14.545412130041434,14.545412130041434,302,303
37.3491138239234,-121.917019114833,37.3490817819387,-121.917170769063,2023-01-12 19:03:26.500,2023-01-12 19:03:25.500,1.0,13.89964288797769,13.89964288797769,303,304
37.3491302226813,-121.916866499117,37.3491138239234,-121.917019114833,2023-01-12 19:03:27.400,2023-01-12 19:03:26.500,0.9,13.644149325306106,15.160165917006784,304,305
37.349128846006,-121.916711985665,37.3491302226813,-121.916866499117,2023-01-12 19:03:28.500,2023-01-12 19:03:27.400,1.1,13.691215161289623,12.44655923753602,305,306
37.349111180294,-121.91655492249,37.349128846006,-121.916711985665,2023-01-12 19:03:29.500,2023-01-12 19:03:28.500,1.0,14.053710982220299,14.053710982220299,306,307
